Artist and Title,Wks,T10,Pk,(x?),PkStreams,Total
Billie Eilish - my strange addiction,13,"",16,"","18,477,082","103,077,145"
Drake - Energy,49,"",22,"","5,202,432","103,068,835"
Jax Jones - Where Did You Go?,15,"",103,"","7,798,443","103,010,020"
The Kid LAROI - Thousand Miles,12,"",18,"","14,937,157","102,937,989"
salem ilese - Mad at Disney,14,"",46,"","10,100,245","102,702,394"
Diplo - Be Right There,32,"",58,"","4,000,881","102,677,529"
Veigh - Novo Balanço,12,"",133,"","9,377,605","102,605,420"
Travis Scott - Antidote,36,"",52,"","4,396,483","102,513,126"
Joey Montana - Picky,35,"",73,"","3,548,551","102,503,275"
Shawn Mendes - It'll Be Okay,13,"",55,"","9,532,818","102,378,099"
George Henrique & Rodrigo - Vai Lá Em Casa Hoje,15,"",66,"","8,768,734","102,286,371"
Omar Apollo - Evergreen,12,"",54,"","10,702,261","102,275,573"
Shae Gill - Pasoori,16,"",109,"","7,452,437","102,225,241"
Young Thug - Hot (Remix),15,"",33,"","11,338,485","102,205,835"
ZAYN - LIKE I WOULD,17,"",25,"","10,057,359","102,190,889"
Labrinth - Mount Everest,13,"",36,"","10,663,904","102,110,604"
Jess Glynne - Hold My Hand,33,"",30,"","6,004,857","102,065,841"
Dimitri Vegas & Like Mike - Instagram,17,"",81,"","7,098,297","101,939,379"
Kodak Black - Codeine Dreaming,18,"",50,"","8,413,714","101,903,182"
Kodak Black - Angel Pt. 1,7,1,10,"","23,396,750","101,831,542"
Trinidad Cardona - Dinero,11,"",33,"","12,653,925","101,665,145"
BTS - Take Two,7,1,4,"","31,099,380","101,631,535"
Kehlani - Nights Like This,13,"",37,"","11,568,466","101,573,739"
Megan Thee Stallion - Body,13,"",61,"","10,356,930","101,256,889"
Armani White - BILLIE EILISH.,12,"",67,"","9,804,554","101,156,244"
The Weeknd - Die For You - Remix,2,2,2,(x1),"54,891,152","101,104,522"
Dawin - Dessert,34,"",56,"","4,069,007","100,784,104"
Lil Mosey - Stuck In A Dream,15,"",37,"","10,615,406","100,710,452"
Astrid S - Hurts So Good,28,"",76,"","4,577,312","100,642,692"
Bad Bunny - Enséñame a Bailar,11,"",27,"","19,758,937","100,638,693"
Jason Derulo - Goodbye,14,"",45,"","9,914,855","100,485,345"
Post Malone - Spoil My Night,11,1,9,"","25,175,356","100,446,929"
Billie Eilish - CHIHIRO,2,2,5,"","56,145,760","100,205,286"
Lauv - Mean It,13,"",27,"","12,015,729","100,198,177"
Camila Cabello - Havana - Remix,16,"",50,"","8,348,340","99,942,863"
Shakira - Acróstico,7,"",12,"","22,818,137","99,880,513"
Fujii Kaze - 死ぬのがいいわ,11,"",66,"","10,748,113","99,514,557"
KAROL G - CONTIGO,8,"",28,"","17,246,236","99,374,529"
Bad Bunny - FINA,6,1,7,"","32,808,436","99,315,062"
Elle King - Ex's & Oh's,34,"",56,"","3,845,103","99,254,269"
Lil Uzi Vert - Myron,16,"",32,"","13,533,191","99,202,953"
Jimin - Set Me Free Pt.2,8,"",14,"","21,581,293","99,104,224"
Yandel - Explícale,22,"",101,"","5,125,876","99,033,405"
Post Malone - Stay,11,"",11,"","23,585,361","98,985,894"
James Arthur - Naked,18,"",86,"","6,399,541","98,819,364"
Taylor Swift - Mastermind,6,"",13,"","36,843,537","98,735,892"
XXXTENTACION - whoa (mind in awe),11,1,10,"","18,505,893","98,614,081"
Ed Sheeran - Tenerife Sea,60,"",94,"","3,235,261","98,613,738"
Wolfine - Bella - Remix,18,"",81,"","6,391,246","98,540,698"
Young Thug - Hot,13,"",46,"","9,768,494","98,280,474"
Rauw Alejandro - Tattoo - Remix with Camilo,14,"",63,"","8,670,922","98,038,935"
Kris Kross Amsterdam - Whenever,15,"",47,"","10,007,070","97,962,201"
Em Beihold - Numb Little Bug,14,"",69,"","8,220,940","97,874,159"
The Chainsmokers - Somebody,15,"",58,"","7,978,667","97,856,504"
Ozuna - Baila Baila Baila - Remix,16,"",71,"","7,841,458","97,814,060"
Clinton Kane - I GUESS I'M IN LOVE,13,"",75,"","8,949,541","97,754,402"
Ozuna - Tu Foto,17,"",72,"","6,267,272","97,515,450"
Ed Sheeran - Antisocial,9,1,7,"","25,282,995","97,470,855"
blackbear - do re mi,23,"",77,"","6,560,095","97,386,258"
Kiesza - Hideaway,41,"",28,"","3,944,528","97,212,272"
PARTYNEXTDOOR - BELIEVE IT,12,"",22,"","15,809,393","97,145,552"
Dimitri Vegas & Like Mike - Thank You (Not So Bad),11,"",170,"","9,312,220","97,068,976"
Ed Sheeran - What Do I Know?,14,"",14,"","20,428,343","96,973,016"
Coldplay - Sparks,12,"",153,"","9,299,430","96,830,412"
Calboy - Envy Me,17,"",92,"","6,725,641","96,770,086"
Luke Christopher - Lot to Learn,20,"",60,"","6,341,248","96,688,144"
Beyoncé - Drunk in Love,48,"",11,"","4,070,089","96,556,083"
Drake - Know Yourself,44,"",28,"","4,613,145","96,483,912"
Luis R Conriquez - Si No Quieres No,7,"",44,"","17,280,272","96,441,066"
Don Omar - Te Quiero Pa´Mi,27,"",140,"","3,962,918","96,399,513"
Billie Eilish - xanny,12,"",13,"","20,257,146","96,374,570"
Peso Pluma - Siempre Pendientes,13,"",97,"","8,020,928","96,368,321"
Kanye West - Runaway,11,"",138,"","9,511,283","96,348,431"
Kungs - This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,26,"",90,"","4,421,273","96,311,281"
Drake - Slime You Out,6,1,6,"","28,320,714","96,292,047"
Jeremih - oui,30,"",65,"","4,380,356","96,205,176"
Bad Bunny - NI BIEN NI MAL,14,"",56,"","8,693,828","95,916,899"
Myke Towers - Si Se Da - Remix,16,"",68,"","7,608,980","95,855,837"
Fifth Harmony - Down,15,"",52,"","8,522,249","95,651,595"
V - Rainy Days,8,"",20,"","19,509,076","95,570,340"
Kylie Minogue - Santa Baby,13,"",52,"","12,182,973","95,564,875"
Emmy Meli - I AM WOMAN,12,"",51,"","9,269,736","95,524,954"
BABYMONSTER - SHEESH,8,"",57,"","14,082,210","95,493,281"
"Lil Baby - Never Recover (Lil Baby & Gunna, Drake)",14,"",27,"","12,999,466","95,283,224"
Billie Eilish - BIRDS OF A FEATHER,2,2,5,"","48,335,831","95,279,623"
Dalex - Bellaquita - Remix,15,"",91,"","7,088,433","95,205,599"
The Lumineers - Ophelia,39,"",81,"","3,705,255","95,038,648"
Miley Cyrus - Mother's Daughter,12,"",18,"","14,567,926","94,985,652"
¥$ - BURN,7,"",21,"","19,646,355","94,908,215"
Tom Grennan - Little Bit of Love,16,"",110,"","6,473,757","94,763,591"
Daddy Yankee - Shaky Shaky,29,"",80,"","4,397,105","94,564,140"
Niall Horan - Nice To Meet Ya,14,"",56,"","8,851,964","94,536,356"
Gente De Zona - La Gozadera,47,"",88,"","2,541,185","94,485,801"
Gabry Ponte - Thunder,16,"",110,"","6,567,858","94,457,637"
NLE Choppa - Camelot,12,"",47,"","9,579,243","94,451,684"
Matoma - Running Out,29,"",62,"","3,885,945","94,404,825"
Mac DeMarco - Heart To Heart,12,"",112,"","8,933,218","94,388,881"
MC MENOR HR - Evoque Prata,10,"",69,"","10,412,256","94,313,927"
Bibi Babydoll - Automotivo Bibi Fogosa,10,"",90,"","10,325,045","94,226,360"
Drake - Mob Ties,11,"",11,"","25,933,856","94,167,463"
Ayo & Teo - Rolex,23,"",99,"","5,150,802","94,084,741"
Taylor Swift - loml,5,"",19,"","40,678,925","94,025,099"
J. Cole - KOD,10,1,6,"","25,826,342","94,012,159"
Future - Fine China,14,"",21,"","14,436,312","93,872,289"
Juice WRLD - Hate The Other Side,12,"",14,"","19,071,066","93,766,159"
2 Chainz - It's A Vibe,22,"",106,"","4,998,859","93,669,512"
Peso Pluma - Las Morras,10,"",87,"","10,609,442","93,567,809"
King Princess - 1950,15,"",61,"","8,088,141","93,339,639"
Pentatonix - Hallelujah,14,"",70,"","14,860,361","93,283,555"
Metallica - Master Of Puppets,9,"",20,"","16,064,478","93,254,765"
Marília Mendonça - Esqueça-Me Se For Capaz,13,"",67,"","8,421,110","93,243,362"
Juice WRLD - Conversations,11,1,9,"","21,350,095","93,242,466"
The Script - Superheroes,30,"",13,"","5,843,081","93,167,398"
Gwen Stefani - You Make It Feel Like Christmas,10,"",88,"","13,000,855","93,069,425"
Nea - Some Say - Felix Jaehn Remix,14,"",75,"","7,770,176","93,068,558"
Ozuna - El Farsante,21,"",105,"","4,972,480","93,009,447"
DNCE - Toothbrush,21,"",55,"","6,096,845","92,982,324"
Jain - Makeba,9,"",60,"","12,625,409","92,978,528"
Ozuna - Dile Que Tu Me Quieres,26,"",94,"","4,792,536","92,970,831"
Avicii - Heaven,10,"",13,"","18,246,581","92,897,382"
Natanael Cano - Mi Bello Angel,11,"",79,"","11,383,723","92,882,299"
Yuridia - Qué Agonía,12,"",128,"","8,487,592","92,870,873"
DJ Snake - A Different Way,17,"",66,"","7,201,200","92,851,548"
Myke Towers - ADIVINO,5,"",20,"","25,425,705","92,489,725"
"Bizarrap - Natanael Cano: Bzrp Music Sessions, Vol. 59",6,"",17,"","23,090,385","92,426,677"
Labrinth - Formula,13,"",68,"","8,583,901","92,314,430"
Lady Gaga - Million Reasons,27,"",79,"","5,446,634","92,282,800"
benny blanco - Bad Decisions,8,"",15,"","19,500,644","92,221,401"
Kygo - Raging,21,"",43,"","7,300,654","92,162,832"
A Boogie Wit da Hoodie - Startender,14,"",57,"","8,247,911","92,055,080"
Isabel LaRosa - favorite,8,"",68,"","13,599,140","92,000,282"
PARTYNEXTDOOR - Come and See Me,35,"",95,"","3,214,687","91,777,120"
Eminem - The Ringer,8,1,3,(x1),"30,918,553","91,694,733"
Justin Wellington - Iko Iko,13,"",78,"","7,695,321","91,665,404"
Kevin Gates - 2 Phones,29,"",59,"","4,800,818","91,594,498"
Ava Max - Salt,14,"",70,"","7,771,808","91,482,309"
Julia Michaels - Heaven,12,"",34,"","11,159,967","91,399,040"
DaBaby - TOES,13,"",65,"","8,695,982","91,378,150"
Yng Lvcas - La Bebe,10,"",70,"","11,537,248","91,308,735"
Artemas - if u think i'm pretty,8,"",52,"","14,076,739","91,278,372"
Rich The Kid - Splashin,16,"",91,"","6,875,259","91,069,850"
Kenshi Yonezu - KICK BACK,11,"",66,"","9,699,951","91,047,386"
J Balvin - Machika,14,"",63,"","7,958,019","90,885,626"
PEDRO SAMPAIO - DANÇARINA,11,"",32,"","11,110,929","90,833,446"
Ozuna - Ibiza,18,"",98,"","6,097,459","90,787,617"
Taylor Swift - You Belong With Me (Taylor’s Version),11,"",52,"","9,872,084","90,728,107"
NATTI NATASHA - Ram Pam Pam,13,"",75,"","7,947,321","90,692,882"
Lil Skies - Nowadays,17,"",87,"","6,232,846","90,586,487"
ElyOtto - SugarCrash!,12,"",53,"","9,774,180","90,467,455"
Jack Harlow - Nail Tech,12,"",36,"","11,180,353","90,238,717"
Calvin Harris - Potion,10,"",26,"","15,307,850","90,180,284"
Sia - Santa's Coming for Us,12,"",71,"","14,846,874","90,164,562"
Demi Lovato - Body Say,19,"",59,"","5,510,873","90,084,120"
Eslabon Armado - Jugaste y Sufrí,14,"",94,"","7,123,703","90,066,982"
Gorillaz - Tormenta,6,"",12,"","22,373,744","90,041,612"
Halsey - New Americana,31,"",61,"","3,499,359","90,038,162"
Grupo Marca Registrada - El Rescate,14,"",129,"","6,997,161","89,997,136"
Macklemore - Good Old Days,15,"",56,"","7,544,458","89,764,609"
Fousheé - Deep End,13,"",67,"","8,585,727","89,689,926"
Billie Eilish - Lost Cause,9,"",15,"","21,178,280","89,676,968"
MC Kevin o Chris - Faz um Vuk Vuk (Teto Espelhado),9,"",63,"","11,865,533","89,577,118"
"Metro Boomin - Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",7,"",30,"","16,617,115","89,564,837"
Chris Rea - Driving Home for Christmas,14,"",21,"","16,575,452","89,408,625"
Harry Styles - Little Freak,7,1,8,"","31,315,752","89,397,133"
Tyga - SWISH,14,"",51,"","8,459,417","89,386,597"
Taylor Swift - Labyrinth,5,"",12,"","37,471,646","89,377,335"
Pitbull - Fireball,42,"",26,"","4,503,000","89,264,410"
Robin Thicke - Blurred Lines,59,1,8,"","3,382,254","89,153,778"
Nirvana - Something In The Way - Remastered,10,"",19,"","14,195,493","89,125,791"
Alan Walker - Sing Me to Sleep,21,"",55,"","5,375,539","89,074,497"
Metro Boomin - Space Cadet,16,"",63,"","8,046,707","89,021,303"
Hugo & Guilherme - Mal Feito - Ao Vivo,14,"",72,"","7,920,747","88,993,755"
Mahalini - Sial,10,"",71,"","10,734,634","88,821,106"
Kygo - Here for You,29,"",42,"","5,212,658","88,762,576"
Kanye West - Follow God,6,1,4,"","31,273,064","88,681,073"
Robin Schulz - In Your Eyes,15,"",84,"","6,809,216","88,666,621"
6ix9ine - MALA,14,"",71,"","8,277,285","88,628,231"
Taylor Swift - ME!,3,3,2,(x1),"37,826,059","88,477,470"
Noah Cyrus - Make Me (Cry),17,"",54,"","6,663,105","88,375,386"
Super Yei - Lean,14,"",76,"","7,617,121","88,143,169"
Lil Pump - Esskeetit,15,"",51,"","9,987,084","88,119,058"
Brytiago - Asesina - Remix,17,"",124,"","5,750,675","88,061,167"
Lil Uzi Vert - You Was Right,32,"",119,"","3,906,269","87,935,965"
AUR - Tu hai kahan,9,"",75,"","11,302,893","87,927,032"
Jimin - Like Crazy (English Version),7,"",26,"","17,871,930","87,729,666"
Ed Sheeran - New Man,11,"",12,"","21,746,337","87,573,517"
Nicki Minaj - FTCU,8,"",63,"","11,892,608","87,244,910"
Imany - Don't Be So Shy - Filatov & Karas Remix,23,"",73,"","4,818,973","87,180,720"
S1mba - Rover,14,"",77,"","7,363,347","86,815,454"
Anuel AA - Hipócrita,18,"",112,"","5,406,598","86,807,925"
Sebastian Yatra - Alguien Robo,23,"",138,"","4,006,711","86,804,780"
Justin Bieber - Forever,8,"",15,"","20,915,775","86,738,931"
Galantis - Love on Me,21,"",62,"","5,348,911","86,536,413"
IVE - After LIKE,10,"",48,"","11,766,987","86,426,944"
Nadhif Basalamah - penjaga hati,9,"",91,"","10,138,731","86,374,102"
Miley Cyrus - Slide Away,10,"",31,"","11,820,439","86,205,425"
Khalid - My Bad,9,"",25,"","14,550,938","86,189,913"
Yo Gotti - Rake It Up,18,"",78,"","6,159,502","86,186,200"
Ozuna - El Farsante - Remix,18,"",102,"","5,698,509","86,162,174"
Adam Lambert - Ghost Town,29,"",40,"","5,288,899","86,112,191"
Manuel Turizo - Esperándote,17,"",107,"","5,615,491","86,049,012"
Lukas Graham - Mama Said,29,"",67,"","5,123,380","86,005,865"
Post Malone - Rich & Sad,9,1,10,"","24,285,634","85,733,606"
Quality Control - Baby (Lil Baby feat. DaBaby),14,"",67,"","7,412,183","85,663,330"
Mother Mother - Hayloft,15,"",120,"","6,184,322","85,601,498"
Ryan Castro - Mujeriego,13,"",92,"","7,451,004","85,530,372"
Drake - Massive,8,"",18,"","18,630,040","85,505,819"
ZAYN - A Whole New World (End Title),12,"",47,"","10,541,734","85,313,383"
Maria Becerra - CORAZÓN VACÍO,9,"",80,"","10,914,990","85,210,921"
Ariana Grande - needy,8,1,5,"","28,788,883","85,164,349"
"Dj Guuga - Volta Bebê, Volta Neném",13,"",71,"","8,044,699","85,143,085"
Jess Glynne - I'll Be There,15,"",66,"","7,730,507","84,912,372"
The Chainsmokers - The One,11,"",18,"","15,319,986","84,866,290"
Doja Cat - Say So,9,"",25,"","14,058,611","84,802,867"
Jesse & Joy - 3 A.M.,19,"",112,"","4,947,019","84,802,190"
Demi Lovato - Tell Me You Love Me,16,"",70,"","7,115,801","84,724,683"
OneRepublic - No Vacancy,17,"",64,"","7,320,739","84,687,758"
Gym Class Heroes - Stereo Hearts,16,"",136,"","5,762,772","84,670,800"
Taylor Swift - Sweet Nothing,5,"",14,"","35,679,681","84,628,237"
James Arthur - Rewrite The Stars,13,"",77,"","7,443,990","84,584,652"
Alan Walker - Darkside,14,"",67,"","7,198,936","84,503,083"
Ariana Grande - NASA,8,1,7,"","28,597,101","84,450,911"
Pritam - Kesariya,11,"",71,"","9,573,382","84,426,152"
American Authors - Best Day Of My Life,45,"",25,"","3,370,360","84,424,318"
Zedd - I Want You To Know,24,"",18,"","5,865,670","84,313,695"
Fetty Wap - My Way,31,"",47,"","4,196,102","84,267,431"
Feid - Niña Bonita,9,"",63,"","11,991,424","84,038,020"
Nat King Cole - Deck The Hall,7,"",55,"","16,233,846","83,921,984"
J. Cole - Deja Vu,13,1,7,"","18,608,818","83,893,717"
Selena Gomez - The Heart Wants What It Wants,24,"",16,"","5,513,005","83,778,275"
C. Tangana - Tú Me Dejaste De Querer,12,"",42,"","11,345,919","83,712,117"
KHEA - Ayer Me Llamó Mi Ex,12,"",49,"","10,315,187","83,599,584"
BTS - Run BTS,8,"",11,"","23,885,529","83,569,936"
AC/DC - Highway to Hell,12,"",152,"","9,752,965","83,521,068"
Madcon - Don't Worry,35,"",54,"","3,385,939","83,351,197"
YG - BIG BANK,15,"",81,"","7,232,158","83,326,373"
Cashmere Cat - Trust Nobody,18,"",58,"","6,049,362","83,109,278"
Dave - Starlight,10,"",44,"","10,022,366","83,089,567"
Nick Jonas - Jealous,29,"",30,"","3,781,392","83,019,971"
Ozuna - Quiero Repetir,16,"",86,"","6,258,442","82,990,060"
Justin Quiles - PAM,16,"",117,"","5,558,611","82,980,578"
Olivia Rodrigo - obsessed,6,"",20,"","22,212,381","82,895,156"
d4vd - Feel It,8,"",93,"","12,496,765","82,759,520"
Rich The Kid - New Freezer,18,"",93,"","6,093,388","82,740,668"
Young Miko - offline,7,"",68,"","13,964,616","82,685,061"
Cardi B - Be Careful,11,"",27,"","12,801,702","82,662,714"
Kygo - Like It Is,12,"",43,"","10,760,952","82,439,120"
Lewis Capaldi - Forget Me,10,"",57,"","10,295,883","82,422,501"
Dua Lipa - Illusion,6,"",25,"","18,688,898","82,373,440"
C. Tangana - Demasiadas Mujeres,12,"",71,"","7,894,289","82,074,073"
Kendrick Lamar - Die Hard,7,1,8,"","28,536,264","82,000,753"
"Kelly Clarkson - Santa, Can’t You Hear Me",8,"",54,"","17,435,507","81,871,279"
Katy Perry - Bon Appétit,14,"",47,"","9,428,245","81,830,952"
Shubh - Cheques,9,"",96,"","10,177,338","81,724,457"
The Chainsmokers - Setting Fires,15,"",42,"","7,486,334","81,693,912"
Kaliii - Area Codes,8,"",86,"","10,973,887","81,572,533"
Shawn Mendes - When You're Gone,9,"",21,"","14,619,171","81,307,664"
ROSÉ - On The Ground,8,1,10,"","18,358,124","81,180,398"
T-Wayne - Nasty Freestyle,22,"",20,"","6,777,511","81,177,979"
El Chachito - En Paris,10,"",129,"","9,083,177","81,154,174"
Aloe Blacc - The Man,25,7,6,"","5,712,862","81,148,025"
Jason Derulo - Love Not War (The Tampa Beat),14,"",105,"","6,802,240","81,123,322"
NAYEON - POP!,11,"",68,"","8,941,043","81,089,021"
BTS - Black Swan,9,"",19,"","18,424,710","81,054,892"
ZAYN - Let Me,11,"",28,"","12,786,831","80,919,256"
Ed Sheeran - How Would You Feel (Paean),10,"",17,"","18,941,794","80,802,361"
Israel & Rodolffo - Seu Brilho Sumiu - Ao Vivo,10,"",146,"","8,840,631","80,746,125"
"Wesley Safadão - Ele É Ele, Eu Sou Eu",14,"",107,"","6,557,130","80,631,023"
Luude - Down Under,12,"",72,"","8,111,043","80,600,837"
21 Savage - No Heart,20,"",93,"","4,566,040","80,592,386"
Drake - Push Ups,4,"",27,"","27,857,876","80,473,664"
Harry Styles - Satellite,7,"",14,"","26,496,071","80,401,289"
Lil Tecca - Love Me,14,"",82,"","7,070,233","80,336,332"
50 Cent - In Da Club,13,"",77,"","8,153,204","80,329,014"
Taylor Swift - Fresh Out The Slammer,4,"",18,"","40,767,376","80,264,622"
Migos - Narcos,10,"",24,"","12,517,414","80,243,945"
Meek Mill - All Eyes on You,26,"",35,"","4,923,034","80,240,921"
"Bizarrap - Nicky Jam: Bzrp Music Sessions, Vol. 41",8,"",19,"","18,555,226","80,154,473"
Skrillex - Would You Ever,14,"",57,"","7,671,708","80,090,321"
Matt Simons - Catch & Release - Deepend Remix,29,"",81,"","3,592,939","80,050,552"
Rauw Alejandro - El Efecto,15,"",100,"","5,897,196","80,049,862"
Sam Smith - To Die For,9,"",30,"","14,306,272","80,000,703"
Conkarah - Banana,12,"",71,"","8,344,055","79,965,800"
Juice WRLD - Wasted,14,"",80,"","6,601,901","79,812,281"
Sigala - Came Here for Love,17,"",78,"","5,865,695","79,721,822"
Peso Pluma - LA PEOPLE II,6,"",36,"","15,910,727","79,651,958"
Peso Pluma - Rompe La Dompe,7,"",38,"","14,120,134","79,594,997"
"Earth, Wind & Fire - September",12,"",132,"","9,331,324","79,511,935"
Stormzy - Vossi Bop,13,"",58,"","8,523,320","79,463,149"
Tai Verdes - A-O-K,13,"",111,"","6,646,235","79,461,131"
H.E.R. - Best Part,14,"",110,"","6,571,886","79,402,592"
Nicki Minaj - Anaconda,30,"",22,"","4,838,041","79,307,690"
USHER - I Don't Mind,29,"",33,"","4,143,383","79,229,143"
Måneskin - SUPERMODEL,11,"",89,"","8,825,019","79,099,183"
Lil Baby - We Paid,13,"",68,"","7,773,492","79,082,866"
Mac Miller - Good News,6,"",14,"","21,727,425","79,066,757"
Omarion - Post to Be,33,"",51,"","3,349,319","79,052,344"
Ed Sheeran - Overpass Graffiti,8,"",14,"","19,584,255","78,777,817"
Troye Sivan - One Of Your Girls,7,"",34,"","15,629,498","78,774,112"
Bad Bunny - El Apagón,9,"",28,"","18,620,094","78,751,395"
Maluma - Aloha,13,"",95,"","7,292,025","78,581,263"
Ofenbach - Overdrive,9,"",157,"","9,164,205","78,486,060"
Drake - Big Rings,32,"",66,"","3,257,327","78,444,226"
Olivia Holt - History,16,"",67,"","6,051,988","78,443,777"
Lil Nas X - Rodeo,9,"",27,"","13,489,698","78,358,328"
Taylor Swift - The Alchemy,4,"",21,"","37,877,255","78,301,535"
Bellakath - Gatita,9,"",94,"","10,957,090","78,233,215"
Ellie Goulding - Sixteen,12,"",68,"","7,899,790","78,200,463"
Junior H - ROCKSTAR,8,"",96,"","10,877,790","78,149,592"
NAV - Wanted You,16,"",99,"","5,850,462","78,052,917"
Olivia Rodrigo - hope ur ok,8,"",22,"","19,533,407","78,027,817"
David Guetta - I Don't Wanna Wait,7,"",82,"","11,979,600","77,965,524"
Anitta - Vai malandra,12,"",30,"","11,436,693","77,959,253"
Post Malone - Die For Me,8,"",13,"","22,378,443","77,922,918"
